subscription_id,account_id,plan,mrr,currency,start_date,end_date
S000006824,A0004249,pro,193.02,USD,2022-01-29,2022-06-22
S000006825,A0002327,pro,460.6,EUR,2024-05-16,2024-09-16
S000006826,A0001955,basic,28.27,USD,2024-06-01,2025-06-27
S000006827,A0003353,enterprise,28.33,EUR,2024-07-26,2026-01-11
S000006828,A0002308,basic,198.91,USD,2024-01-18,2024-06-02
S000006829,A0003066,free,0.0,EUR,2024-02-24,2025-05-09
S000006830,A0000925,pro,191.48,EUR,2023-02-22,2023-09-19
S000006831,A0001504,basic,452.18,EUR,2024-06-01,2025-02-15
S000006832,A0003268,enterprise,488.95,USD,2024-02-24,2024-12-03
S000006833,A0004673,enterprise,201.22,EUR,2024-06-17,2024-07-18
S000006834,A0003262,basic,189.24,USD,2024-09-26,2026-03-11
S000006835,A0002742,enterprise,95.03,USD,2022-05-09,2023-02-18
S000006836,A0004161,basic,0.0,EUR,2022-12-21,2024-02-09
S000006837,A0002873,enterprise,99.4,EUR,2024-07-29,2024-09-28
S000006838,a0004606,basic,456.31,EUR,2023-07-25,2024-02-23
S000006839,A0004197,basic,196.17,USD,2022-02-11,2022-11-26
S000006840,A0001327,basic,469.46,USD,2022-01-27,2023-07-26
S000006841,A0004087,enterprise,26.35,EUR,2023-01-01,2024-02-12
S000006842,A0000106,enterprise,91.99,EUR,2024-06-18,2024-08-17
S000006843,A0001089,basic,26.36,USD,2023-09-18,2024-08-15
S000006844,A0005155,basic,209.14,USD,2023-05-14,2024-08-25
S000006845,A0001290,free,497.77,USD,2022-10-21,2023-03-29
S000006846,A0004130,enterprise,89.42,USD,2023-07-16,2024-07-10
S000006847,A0005246,enterprise,99.94,EUR,2023-07-10,2024-04-19
S000006848,A0004442,pro,30.51,EUR,2024-07-14,2024-09-11
S000006849,A0005727,free,95.87,EUR,2022-07-07,2023-03-13
S000006850,A0005283,pro,28.2,EUR,2023-07-10,2023-10-18
S000006851,A0005126,free,526.31,EUR,2024-04-08,2025-03-26
S000006852,A0002216,pro,211.5,USD,2022-05-29,2023-11-15
S000006853,A0001141,enterprise,513.05,EUR,2022-10-22,2023-06-17
S000006854,A0003399,free,457.46,USD,2022-11-10,2023-02-13
S000006855,A0004767,enterprise,525.75,EUR,2022-11-12,2023-11-01
S000006856,A0000453,pro,462.27,EUR,2024-02-14,2025-04-26
S000006857,A0000843,pro,197.02,EUR,2022-01-02,2022-09-11
S000006858,A0005699,free,29.81,EUR,2022-02-02,2022-04-24
S000006859,A0001475,basic,0.0,USD,2022-09-22,2023-04-28
S000006860,A0003773,pro,27.08,EUR,2024-05-23,2024-10-26
S000006861,A0004898,enterprise,482.41,EUR,2023-10-23,2024-01-20
S000006862,A0002108,free,0.0,USD,2022-02-18,2023-05-18
S000006863,A0003486,basic,199.94,EUR,2024-09-07,2024-12-26
S000006864,A0004751,basic,464.42,USD,2023-07-11,2024-02-19
S000006865,A0002518,enterprise,108.61,USD,2023-12-26,2025-04-20
S000006866,a0002843,pro,532.83,USD,2023-05-07,2024-06-14
S000006867,A0001795,enterprise,97.89,EUR,2024-06-29,2025-01-22
S000006868,A0004292,enterprise,0.0,USD,2023-09-24,2025-05-11
S000006869,A0003474,pro,215.98,USD,2022-12-02,2024-06-30
S000006870,A0000543,free,31.48,USD,2022-07-24,2024-01-16
S000006871,A0001393,enterprise,0.0,EUR,2022-05-05,2023-04-22
S000006872,A0002876,pro,31.46,EUR,2024-09-22,2025-01-25
S000006873,A0001346,enterprise,218.1,EUR,2023-01-10,2024-03-14
S000006874,A0005364,pro,535.07,USD,2023-08-27,2024-08-02
S000006875,A0001653,free,95.99,USD,2023-05-27,2024-06-03
S000006876,A0004803,basic,29.7,USD,2023-09-28,2025-03-23
S000006877,A0001209,enterprise,193.48,USD,2023-11-23,2025-03-13
S000006878,A0000958,free,31.45,USD,2022-02-13,2022-12-03
S000006879,A0002782,enterprise,496.0,EUR,2023-03-10,2024-07-11
S000006880,A0003631,free,27.72,USD,2022-09-19,2023-09-01
S000006881,A0000421,basic,107.38,EUR,2023-07-21,2024-02-24
S000006882,a0005589,basic,0.0,USD,2023-11-23,2025-05-05
S000006883,A0000140,basic,0.0,USD,2022-03-12,2022-07-20
S000006884,A0001170,enterprise,28.56,USD,2022-12-06,2023-08-19
S000006885,A0004951,pro,31.75,EUR,2022-10-22,2023-05-19
S000006886,A0004423,pro,92.43,USD,2023-10-31,2025-02-09
S000006887,A0003698,basic,28.03,USD,2024-03-25,2025-06-10
S000006888,a0003150,enterprise,30.4,EUR,2023-03-07,2023-07-22
S000006889,A0000854,free,214.54,EUR,2022-09-10,2023-05-07
S000006890,A0004807,pro,0.0,USD,2024-06-18,2025-07-30
S000006891,A0004152,basic,516.69,USD,2023-09-28,2024-06-18
S000006892,A0001652,pro,198.58,EUR,2022-03-13,2022-05-10
S000006893,A0002654,enterprise,100.79,USD,2022-09-02,2024-02-11
S000006894,A0003834,enterprise,0.0,EUR,2023-11-04,2024-10-22
S000006895,A0004195,pro,461.34,EUR,2023-06-16,2024-10-26
S000006896,A0005791,free,31.07,EUR,2023-08-03,2024-03-18
S000006897,A0005681,enterprise,30.39,EUR,2024-07-23,2026-02-21
S000006898,A0005731,pro,198.84,EUR,2022-10-05,2024-02-12
S000006899, A0002228 ,enterprise,0.0,EUR,2023-01-09,2023-07-26
S000006900,A0001496,free,102.15,USD,2022-01-20,2023-06-23
S000006901,A0002260,pro,103.09,USD,2023-01-23,2024-07-27
S000006902,A0003928,pro,27.61,EUR,2023-09-12,2025-01-02
S000006903,A0002325,pro,0.0,USD,2024-06-10,2025-01-18
S000006904,A0000159,enterprise,195.96,EUR,2023-07-08,2024-05-07
S000006905,A0005047,basic,101.1,EUR,2023-05-25,2024-04-10
S000006906,A0002142,enterprise,0.0,EUR,2023-03-03,2024-03-15
S000006907,A0001166,enterprise,30.83,USD,2023-05-21,2024-07-20
S000006908,A0005614,basic,103.98,EUR,2022-07-07,2023-06-19
S000006909,A0004366,free,0.0,EUR,2022-06-24,2022-08-21
S000006910,A0000038,basic,0.0,USD,2023-07-15,2024-07-12
S000006911,A0002551,enterprise,199.07,EUR,2023-12-13,2024-06-21
S000006912,A0000808,enterprise,480.7,USD,2023-12-07,2024-03-10
S000006913,A0001230,pro,493.75,EUR,2022-01-02,2022-09-09
S000006914,A0004593,free,0.0,USD,2022-03-23,2023-07-02
S000006915,A0000816,pro,102.98,USD,2024-07-22,2024-12-25
S000006916,A0000850,free,502.81,EUR,2022-07-27,2023-03-16
S000006917,A0005165,enterprise,524.28,USD,2023-06-13,2024-01-28
S000006918,A0002164,pro,98.5,EUR,2024-04-04,2025-05-11
S000006919,A0002131,basic,31.02,USD,2024-03-22,2025-10-08
S000006920,a0001005,basic,190.29,USD,2024-01-23,2024-04-20
S000006921,A0005565,basic,197.53,USD,2023-04-22,2024-01-09
S000006922,A0001406,basic,516.93,USD,2023-05-30,2023-11-06
S000006923,A0005810,free,509.32,EUR,2022-12-24,2024-05-03
S000006924,A0002593,pro,94.18,EUR,2023-04-17,2024-11-29
S000006925,A0000146,free,102.26,USD,2024-04-05,2025-09-25
S000006926,A0000440,enterprise,474.82,EUR,2023-08-03,2024-02-23
S000006927,A0005110,pro,0.0,EUR,2023-09-28,2024-11-18
S000006928,A0002044,pro,31.24,USD,2024-05-27,2025-01-01
S000006929,A0003177,enterprise,0.0,EUR,2023-01-11,2024-06-20
S000006930,A0001564,enterprise,107.16,EUR,2022-06-23,2023-02-06
S000006931,A0001207,free,95.04,EUR,2023-01-10,2024-03-21
S000006932,A0001816,basic,31.77,USD,2023-02-10,2023-08-15
S000006933,A0005962,free,180.05,EUR,2024-08-20,2024-10-23
S000006934,A0004188,enterprise,0.0,EUR,2023-01-13,2024-08-05
S000006935,A0000328,free,452.33,USD,2024-02-09,2025-06-25
S000006936,A0004682,free,180.6,EUR,2022-03-07,2023-01-24
S000006937,A0003074,free,0.0,USD,2023-01-17,2023-09-27
S000006938,A0003527,enterprise,107.75,USD,2023-04-03,2023-05-06
S000006939,A0004384,basic,187.29,EUR,2022-08-06,2023-05-22
S000006940,A0005026,basic,197.5,EUR,2023-05-03,2024-01-01
S000006941,A0005873,enterprise,0.0,USD,2023-05-14,2024-08-01
S000006942,A0000969,free,0.0,USD,2022-11-26,2023-09-14
S000006943,A0002805,basic,206.65,USD,2024-07-02,2025-06-29
S000006944,A0004050,enterprise,0.0,EUR,2022-06-05,2022-07-09
S000006945,a0005568,enterprise,0.0,USD,2023-12-03,2024-11-09
S000006946,A0003190,free,202.31,EUR,2023-02-04,2024-05-21
S000006947,A0001315,enterprise,27.55,USD,2023-06-22,2024-01-19
S000006948,A0001395,enterprise,0.0,USD,2023-04-15,2024-02-06
S000006949,A0004046,enterprise,26.58,EUR,2024-04-13,2025-09-18
S000006950,A0003359,free,0.0,USD,2022-05-07,2023-06-17
S000006951,A0000951,enterprise,0.0,EUR,2024-08-13,2025-03-12
S000006952,A0004000,basic,215.24,EUR,2024-03-24,2024-08-04
S000006953,A0002176,enterprise,518.27,EUR,2022-07-27,2023-08-23
S000006954,A0000909,pro,527.64,EUR,2024-01-13,2024-10-08
S000006955,A0005042,pro,208.29,EUR,2022-11-13,2024-02-15
S000006956,A0000094,pro,96.65,EUR,2022-06-14,2023-12-20
S000006957,A0004382,basic,26.47,USD,2024-07-02,2025-12-20
S000006958,A0003986,enterprise,200.29,EUR,2024-05-10,2025-10-23
S000006959,A0003425,basic,28.76,USD,2024-01-09,2024-12-22
S000006960,A0005803,free,494.73,EUR,2023-05-04,2024-04-04
S000006961,A0004976,pro,26.4,USD,2024-07-27,2025-05-28
S000006962,A0003826,free,196.61,USD,2023-06-09,2024-11-09
S000006963,A0004443,basic,0.0,USD,2023-12-02,2024-09-24
S000006964,A0000301,enterprise,102.09,USD,2023-01-02,2023-04-19
S000006965,A0004297,pro,180.25,USD,2024-08-17,2024-11-20
S000006966,A0004429,basic,92.41,EUR,2023-06-26,2023-10-22
S000006967,A0003980,basic,0.0,EUR,2023-03-16,2024-08-30
S000006968,A0002022,pro,0.0,USD,2024-08-06,2025-03-07
S000006969,A0001207,basic,28.17,USD,2023-03-07,2024-08-03
S000006970,A0002361,free,476.83,USD,2022-02-17,2022-12-05
S000006971,A0002498,pro,0.0,EUR,2023-03-29,2024-06-23
S000006972,A0003930,enterprise,210.29,EUR,2024-05-16,2024-06-17
S000006973,A0000288,pro,507.94,USD,2023-10-27,2024-12-30
S000006974,A0002718,enterprise,27.92,EUR,2023-04-28,2024-07-15
S000006975,A0001051,basic,491.92,EUR,2022-05-26,2022-09-19
S000006976, A0003049 ,basic,458.54,USD,2023-08-31,2024-06-30
S000006977,A0005850,enterprise,0.0,USD,2022-05-21,2022-06-29
S000006978,A0004879,pro,542.8,EUR,2024-08-04,2025-11-23
S000006979,A0004402,free,191.01,USD,2023-03-27,2024-01-14
S000006980,A0002304,free,28.32,EUR,2023-11-16,2024-05-21
S000006981,A0003876,basic,196.58,EUR,2023-02-04,2023-04-21
S000006982,A0001355,free,0.0,USD,2022-11-05,2023-06-16
S000006983,A0005577,enterprise,0.0,EUR,2022-06-20,2023-05-05
S000006984,A0001055,pro,541.9,EUR,2024-08-20,2025-07-06
S000006985,a0004084,basic,462.72,USD,2022-04-22,2022-12-19
S000006986,A0001867,pro,106.89,USD,2024-01-17,2025-06-26
S000006987,A0004841,basic,0.0,EUR,2024-09-03,2024-12-18
S000006988,A0000270,basic,30.71,USD,2024-02-02,2025-02-13
S000006989,a0000446,pro,0.0,EUR,2023-07-09,2024-04-18
S000006990,A0001215,basic,217.96,EUR,2022-09-09,2023-12-21
S000006991,A0002245,basic,0.0,USD,2024-06-29,2025-12-27
S000006992,A0001007,pro,511.87,USD,2024-05-08,2025-07-02
S000006993,A0004907,basic,0.0,EUR,2024-08-07,2024-10-08
S000006994,A0005073,enterprise,100.6,EUR,2023-11-20,2025-06-29
S000006995,A0003707,enterprise,479.71,USD,2023-12-05,2024-12-03
S000006996,A0001739,enterprise,215.01,USD,2024-04-06,2024-08-22
S000006997,A0004757,pro,30.56,USD,2022-06-28,2023-12-10
S000006998,A0004992,basic,537.63,USD,2022-05-24,2023-02-28
S000006999,A0004046,enterprise,108.11,EUR,2023-06-08,2024-12-18
S000007000,A0004400,enterprise,493.13,USD,2022-02-11,2023-05-22
S000007001,A0000207,free,96.27,EUR,2022-01-14,2022-05-07
S000007002,A0004203,pro,216.78,EUR,2024-06-28,2025-06-09
S000007003,A0004472,pro,0.0,EUR,2022-04-08,2022-08-26
S000007004,A0003416,free,98.29,EUR,2023-12-31,2024-03-13
S000007005,A0000797,enterprise,521.55,EUR,2023-11-04,2025-04-14
S000007006,A0003325,free,192.4,EUR,2023-03-19,2024-09-11
S000007007,A0005947,basic,195.57,EUR,2024-01-23,2025-04-03
S000007008,A0003619,pro,0.0,EUR,2024-02-09,2025-05-28
S000007009,A0001102,enterprise,210.46,EUR,2023-10-20,2025-05-14
S000007010,A0001114,free,208.2,EUR,2023-08-12,2024-12-15
S000007011,A0003330,pro,184.27,EUR,2023-12-28,2025-02-10
S000007012,A0000303,pro,201.78,EUR,2023-01-19,2023-07-07
S000007013,A0000939,enterprise,105.98,EUR,2024-07-10,2025-11-05
S000007014,A0004225,basic,29.9,USD,2022-03-03,2022-06-12
S000007015,A0003380,pro,500.74,EUR,2024-01-25,2025-01-17
S000007016,A0004616,free,206.99,USD,2022-02-14,2022-07-23
S000007017,A0001392,enterprise,526.75,EUR,2023-11-02,2025-04-12
S000007018,A0000496,enterprise,103.52,USD,2023-07-10,2024-01-08
S000007019,A0004998,pro,454.77,EUR,2022-09-09,2022-10-25
S000007020,A0005893,free,492.42,USD,2022-07-17,2022-09-15
S000007021,A0002139,enterprise,187.46,EUR,2024-08-23,2025-06-11
S000007022,A0001153,free,0.0,EUR,2022-07-25,2023-04-28
S000007023,A0003643,pro,194.41,USD,2023-12-11,2024-04-09
S000007024,A0004294,pro,486.76,EUR,2022-10-07,2023-01-14
S000007025,A0005798,enterprise,449.46,EUR,2024-08-20,2024-10-03
S000007026,A0001723,pro,498.8,EUR,2022-05-14,2023-03-06
S000007027,A0000494,basic,31.86,USD,2024-07-26,2025-11-09
S000007028,A0003182,pro,491.77,USD,2024-03-06,2025-09-08
S000007029,A0002445,free,0.0,USD,2022-02-02,2022-09-16
S000007030,A0000904,enterprise,29.91,USD,2022-12-18,2024-05-07
S000007031,A0004845,enterprise,206.4,USD,2024-03-27,2024-10-10
S000007032,A0001665,free,92.2,USD,2024-07-13,2025-12-22
S000007033,A0000449,pro,0.0,USD,2024-06-15,2025-06-28
S000007034,A0005921,pro,216.1,EUR,2022-05-11,2023-06-26
S000007035,A0000982,enterprise,0.0,EUR,2023-03-18,2023-07-23
S000007036,A0002718,free,212.56,EUR,2024-01-12,2024-02-19
S000007037,A0004163,free,215.85,USD,2023-06-26,2024-06-07
S000007038,a0004934,enterprise,202.91,EUR,2022-02-22,2022-12-15
S000007039,A0005665,basic,201.42,USD,2023-10-16,2025-05-15
S000007040,A0003992,basic,188.73,EUR,2023-09-20,2024-09-09
S000007041,A0002560,free,101.11,USD,2023-02-19,2023-12-26
S000007042,A0005974,pro,0.0,EUR,2022-03-08,2023-08-17
S000007043,A0005031,basic,101.18,USD,2022-12-23,2023-06-17
S000007044,A0002491,enterprise,90.41,USD,2024-07-17,2024-09-08
S000007045,A0003923,free,507.15,EUR,2022-03-08,2022-10-27
S000007046,A0004398,pro,181.97,USD,2023-02-13,2023-04-27
S000007047,A0002577,pro,30.25,EUR,2023-02-01,2023-10-09
S000007048,A0003479,free,27.51,EUR,2022-02-07,2023-02-06
S000007049,A0000372,enterprise,515.19,EUR,2023-08-19,2024-09-24
S000007050,A0004460,free,90.34,EUR,2022-02-24,2022-06-29
S000007051,A0000364,enterprise,201.54,USD,2022-12-31,2023-06-11
S000007052,A0004269,pro,28.36,USD,2023-10-19,2024-06-07
S000007053,A0001026,free,96.63,EUR,2024-05-10,2024-07-09
S000007054,A0001518,basic,30.9,EUR,2023-12-17,2024-11-01
S000007055,A0003761,pro,0.0,USD,2023-05-04,2023-06-09
S000007056,A0005722,basic,98.86,USD,2023-09-21,2023-11-29
S000007057,A0003680,basic,547.9,USD,2023-02-02,2023-11-12
S000007058,A0003388,pro,0.0,USD,2024-08-07,2025-09-12
S000007059,A0001858,free,27.31,USD,2022-10-15,2023-09-11
S000007060,A0002213,enterprise,205.44,USD,2024-03-21,2025-08-12
S000007061,A0005199,basic,182.56,EUR,2024-07-06,2024-10-31
S000007062,A0000363,free,187.53,USD,2023-09-29,2024-06-17
S000007063,A0002363,basic,96.51,EUR,2023-01-14,2023-09-22
S000007064,A0001522,enterprise,519.29,EUR,2022-07-10,2022-12-23
S000007065,A0000312,pro,0.0,EUR,2022-02-09,2022-04-09
S000007066,A0005314,basic,28.68,EUR,2022-03-22,2023-06-04
S000007067,A0005006,basic,30.17,EUR,2022-04-20,2022-05-23
S000007068,A0004875,pro,30.42,USD,2023-05-16,2024-09-26
S000007069,A0002148,basic,0.0,EUR,2024-06-25,2025-09-05
S000007070,A0002361,pro,215.23,EUR,2022-12-24,2023-11-08
S000007071,a0003523,basic,31.44,USD,2023-12-19,2025-04-28
S000007072,A0000486,enterprise,0.0,EUR,2022-11-04,2023-06-19
S000007073,A0003820,basic,107.45,USD,2023-01-11,2024-04-30
S000007074,A0001990,basic,89.93,USD,2023-08-03,2023-09-18
S000007075,A0005927,free,0.0,USD,2022-03-15,2023-05-27
S000007076,A0003975,pro,108.0,EUR,2023-12-29,2025-08-01
S000007077,A0003174,free,102.61,EUR,2023-10-16,2023-11-22
S000007078,A0005502,free,511.92,USD,2023-12-12,2024-03-06
S000007079,A0003793,pro,28.64,USD,2024-03-23,2024-10-24
S000007080,A0002624,enterprise,93.15,USD,2023-05-04,2023-07-05
S000007081,A0003405,pro,520.23,USD,2023-09-17,2025-01-18
S000007082,A0004279,basic,30.33,EUR,2024-01-23,2025-06-23
S000007083,A0001950,free,210.41,EUR,2023-04-02,2024-07-28
S000007084,A0002923,basic,96.21,USD,2023-12-26,2024-07-15
S000007085,A0001283,basic,548.46,USD,2023-12-07,2025-02-12
S000007086,A0001344,free,199.24,EUR,2023-01-03,2023-05-07
S000007087,A0003385,enterprise,201.84,EUR,2023-03-26,2024-08-26
S000007088,A0000653,pro,27.78,EUR,2022-12-27,2023-06-04
S000007089,A0002767,free,98.0,USD,2023-07-19,2025-01-05
S000007090,A0004881,pro,91.17,USD,2022-11-25,2023-02-10
S000007091,A0001890,pro,93.49,USD,2024-09-11,2025-05-06
S000007092,A0000699,enterprise,29.4,EUR,2023-03-15,2024-03-16
S000007093,A0000296,enterprise,29.03,USD,2022-04-10,2023-02-19
S000007094,A0005408,basic,31.42,USD,2022-12-08,2023-07-22
S000007095,A0000418,free,464.42,EUR,2023-08-14,2024-06-12
S000007096,A0002391,pro,0.0,USD,2023-02-12,2024-02-22
S000007097,A0000258,basic,0.0,EUR,2023-07-16,2023-08-30
S000007098,A0001622,enterprise,0.0,EUR,2024-01-19,2024-08-04
S000007099,A0003274,pro,93.17,EUR,2022-04-04,2023-08-09
S000007100,A0001574,enterprise,99.49,EUR,2023-03-26,2024-10-09
S000007101,A0004587,basic,26.12,USD,2022-06-09,2023-05-10
S000007102,A0002531,enterprise,500.18,USD,2022-03-02,2023-03-08
S000007103,A0005518,pro,0.0,EUR,2023-12-18,2025-06-10
S000007104,a0001049,free,30.49,EUR,2022-09-05,2023-03-04
S000007105,A0005711,free,218.12,EUR,2022-12-02,2024-05-02
S000007106,A0001156,pro,0.0,USD,2022-06-09,2022-08-29
S000007107,A0002966,free,28.37,USD,2024-06-02,2025-03-09
S000007108,A0004324,free,104.02,USD,2022-11-22,2023-08-22
S000007109,A0003189,enterprise,206.45,EUR,2024-03-12,2024-09-13
S000007110,A0005421,free,203.04,EUR,2024-01-29,2024-04-22
S000007111,A0002854,free,103.37,USD,2024-07-20,2026-03-03
S000007112,A0000746,pro,0.0,EUR,2022-08-21,2023-03-29
S000007113, A0000254 ,pro,0.0,EUR,2023-06-30,2024-03-09
S000007114,A0002038,pro,461.53,EUR,2023-03-19,2024-10-29
S000007115,A0001274,pro,103.0,USD,2022-01-03,2023-07-05
S000007116,A0002629,free,218.22,USD,2024-03-13,2025-05-09
S000007117,A0005632,pro,28.74,USD,2024-07-27,2026-03-14
S000007118,A0000191,pro,0.0,USD,2024-09-22,2025-07-19
S000007119,A0004181,enterprise,98.76,EUR,2023-09-20,2025-01-25
S000007120,A0000938,pro,101.43,USD,2024-06-22,2024-09-03
S000007121,A0002834,pro,207.9,EUR,2023-02-02,2023-05-18
S000007122,A0004260,pro,95.2,EUR,2022-08-11,2023-09-28
S000007123,A0005628,pro,31.71,USD,2022-11-11,2024-02-01
S000007124,A0004196,pro,95.12,EUR,2022-06-08,2022-08-28
S000007125,A0003951,pro,98.99,USD,2024-02-26,2024-10-31
S000007126,A0004295,free,31.46,USD,2023-11-26,2024-09-03
S000007127, A0005817 ,enterprise,106.42,USD,2023-05-30,2023-07-06
S000007128,a0004583,basic,195.89,EUR,2023-05-11,2023-08-10
S000007129,A0004062,pro,95.71,USD,2024-02-25,2025-09-20
S000007130,A0001034,basic,28.87,EUR,2023-10-26,2024-04-04
S000007131,A0001722,enterprise,520.08,EUR,2023-08-07,2023-09-20
S000007132,A0004362,pro,467.13,EUR,2022-11-05,2023-07-03
S000007133,A0001176,enterprise,459.99,USD,2022-09-05,2023-01-13
S000007134,A0000332,free,29.25,USD,2022-10-30,2023-06-17
S000007135,A0001113,free,29.1,USD,2024-05-16,2025-04-20
S000007136,A0002581,free,510.53,USD,2024-01-04,2024-07-14
S000007137,A0004820,pro,213.3,USD,2022-04-13,2023-01-03
S000007138,a0003120,basic,93.1,EUR,2022-12-23,2024-06-15
S000007139,A0001298,basic,0.0,USD,2023-07-25,2023-10-26
S000007140,A0000232,basic,99.71,EUR,2022-01-21,2023-06-20
S000007141,A0003748,basic,0.0,EUR,2023-12-22,2024-04-28
S000007142,A0001414,enterprise,0.0,EUR,2022-06-02,2024-01-18
S000007143,A0000400,free,0.0,USD,2023-08-19,2023-10-11
S000007144,A0001077,free,30.23,EUR,2022-06-26,2024-02-01
S000007145,A0002782,pro,26.84,EUR,2024-04-09,2025-06-08
S000007146,A0005142,enterprise,187.07,EUR,2024-04-04,2025-06-15
S000007147,A0001667,pro,26.23,EUR,2024-03-05,2024-05-13
S000007148,A0005709,free,29.62,EUR,2023-05-14,2024-12-08
S000007149,A0005285,pro,181.08,EUR,2024-02-16,2024-08-01
S000007150,A0004653,basic,91.44,USD,2022-08-23,2023-12-12
S000007151,A0003462,pro,0.0,USD,2023-07-15,2023-08-20
S000007152,A0000163,pro,100.36,USD,2022-01-20,2023-04-29
S000007153,A0001295,free,189.73,EUR,2024-01-24,2024-08-15
S000007154,A0001930,enterprise,28.0,EUR,2024-03-06,2025-05-14
S000007155,A0003197,pro,0.0,EUR,2023-01-09,2024-07-21
S000007156,A0001992,pro,26.27,EUR,2022-07-14,2023-04-30
S000007157,A0004228,free,193.0,USD,2023-05-10,2023-06-16
S000007158,A0005162,enterprise,28.76,EUR,2022-06-24,2022-08-19
S000007159,A0001309,enterprise,0.0,USD,2024-06-30,2024-10-04
S000007160,A0003147,free,0.0,USD,2023-10-16,2024-08-14
S000007161,A0002917,enterprise,214.02,USD,2023-10-22,2024-04-01
S000007162,A0002496,pro,26.41,USD,2022-09-28,2024-05-07
S000007163,A0002118,pro,97.4,USD,2022-12-21,2023-12-22
S000007164,A0003356,enterprise,106.83,EUR,2024-03-10,2024-10-07
S000007165,A0000798,free,26.84,USD,2024-09-10,2025-10-02
S000007166,A0001267,pro,471.48,USD,2022-09-26,2023-03-11
S000007167,A0002241,pro,530.26,EUR,2023-01-30,2024-08-09
S000007168,A0000504,enterprise,105.8,USD,2024-08-20,2025-03-06
S000007169,A0004095,free,31.27,USD,2023-04-23,2024-02-08
S000007170,A0005762,pro,544.3,EUR,2023-04-17,2023-11-18
S000007171,A0001605,free,463.98,USD,2024-06-23,2025-02-12
S000007172,A0005418,basic,93.39,EUR,2023-08-28,2024-07-15
S000007173,A0005510,basic,27.33,USD,2022-01-25,2023-02-10
S000007174,A0004374,free,90.09,USD,2022-06-30,2023-03-17
S000007175,A0005122,free,31.27,EUR,2022-11-05,2023-12-23
S000007176,A0004212,pro,0.0,USD,2022-07-25,2022-10-25
S000007177,A0004528,basic,30.23,EUR,2022-05-29,2022-10-26
S000007178,A0002942,free,0.0,USD,2024-08-11,2025-01-20
S000007179,A0004980,enterprise,182.41,USD,2023-08-16,2024-06-07
S000007180,A0001005,pro,199.87,EUR,2024-04-01,2025-03-10
S000007181,A0001060,enterprise,0.0,EUR,2022-04-11,2022-07-02
S000007182,A0000359,basic,29.28,USD,2023-09-16,2025-03-18
S000007183,A0000478,basic,29.16,USD,2022-10-16,2024-05-27
S000007184,A0000082,free,449.9,USD,2024-03-09,2025-01-19
S000007185,A0002069,enterprise,0.0,EUR,2022-01-23,2022-09-06
S000007186,A0002737,basic,205.39,EUR,2024-08-24,2026-01-07
S000007187,A0003699,free,0.0,USD,2024-05-07,2025-01-10
S000007188,A0001753,enterprise,108.82,USD,2022-12-31,2024-04-26
S000007189,A0002318,enterprise,27.14,EUR,2023-01-05,2024-08-02
S000007190,A0004515,pro,192.96,USD,2022-04-26,2023-02-15
S000007191,A0004479,basic,29.75,EUR,2022-12-22,2024-03-14
