refund_id,payment_id,refund_amount,created_date
REF0000032385,PAY0000032385,4.43,2023-02-10
REF0000032394,PAY0000032394,31.15,2024-01-01
REF0000032408,PAY0000032408,7.57,2023-08-15
REF0000032409,PAY0000032409,17.01,2024-03-07
REF0000032411,PAY0000032411,63.42,2023-08-02
REF0000032415,PAY0000032415,22.99,2024-10-20
REF0000032425,PAY0000032425,25.29,2024-12-17
REF0000032428,PAY0000032428,42.01,2023-10-23
REF0000032430,PAY0000032430,38.88,2023-11-28
REF0000032432,PAY0000032432,53.95,2025-03-20
REF0000032434,PAY0000032434,5.45,2025-02-20
REF0000032446,PAY0000032446,6.7,2025-06-01
REF0000032448,PAY0000032448,25.02,2023-09-07
REF0000032449,PAY0000032449,25.54,2023-07-07
REF0000032452,PAY0000032452,21.67,2025-05-06
REF0000032462,PAY0000032462,38.77,2023-02-04
REF0000032482,PAY0000032482,12.71,2023-10-07
REF0000032488,PAY0000032488,23.88,2025-02-19
REF0000032491,PAY0000032491,24.19,2024-11-02
REF0000032492,PAY0000032492,15.75,2023-02-25
REF0000032493,PAY0000032493,35.64,2023-09-11
REF0000032495,PAY0000032495,19.08,2024-01-06
REF0000032501,PAY0000032501,9.58,2025-06-18
REF0000032503,PAY0000032503,11.04,2024-05-05
REF0000032518,PAY0000032518,85.28,2024-01-25
REF0000032519,PAY0000032519,6.07,2024-02-16
REF0000032523,PAY0000032523,23.48,2024-03-08
REF0000032538,PAY0000032538,13.39,2023-08-16
REF0000032540,PAY0000032540,19.56,2023-09-25
REF0000032542,PAY0000032542,7.09,2025-05-12
REF0000032546,PAY0000032546,33.57,2024-09-25
REF0000032547,PAY0000032547,17.99,2025-01-24
REF0000032548,PAY0000032548,7.99,2025-05-02
REF0000032551,PAY0000032551,79.5,2023-06-09
REF0000032553,PAY0000032553,14.51,2023-08-14
REF0000032555,PAY0000032555,39.15,2024-08-14
REF0000032557,PAY0000032557,7.67,2024-08-01
REF0000032567,PAY0000032567,10.37,2024-11-01
REF0000032570,PAY0000032570,27.49,2024-09-24
REF0000032577,PAY0000032577,64.3,2023-11-20
REF0000032581,PAY0000032581,23.4,2023-08-31
REF0000032586,PAY0000032586,9.61,2025-04-28
REF0000032624,PAY0000032624,4.84,2024-12-25
REF0000032625,PAY0000032625,18.99,2023-05-15
REF0000032628,PAY0000032628,17.39,2025-07-11
REF0000032647,PAY0000032647,2.87,2023-08-13
REF0000032653,PAY0000032653,24.71,2024-10-17
REF0000032663,PAY0000032663,10.03,2024-03-15
REF0000032671,PAY0000032671,21.25,2024-01-04
REF0000032674,PAY0000032674,76.24,2023-08-16
REF0000032675,PAY0000032675,9.39,2024-07-21
REF0000032682,PAY0000032682,42.85,2023-12-11
REF0000032683,PAY0000032683,17.39,2024-10-29
REF0000032693,PAY0000032693,15.27,2023-07-26
REF0000032697,PAY0000032697,10.75,2024-05-14
REF0000032703,PAY0000032703,37.49,2024-05-23
REF0000032705,PAY0000032705,16.17,2023-09-16
REF0000032709,PAY0000032709,20.53,2025-02-23
REF0000032711,PAY0000032711,4.63,2023-09-28
REF0000032729,PAY0000032729,8.1,2023-08-20
REF0000032741,PAY0000032741,29.22,2024-02-02
REF0000032746,PAY0000032746,33.49,2024-10-30
REF0000032750,PAY0000032750,37.4,2024-04-10
REF0000032761,PAY0000032761,30.78,2023-07-06
REF0000032768,PAY0000032768,47.22,2024-01-23
REF0000032770,PAY0000032770,7.95,2025-05-05
REF0000032778,PAY0000032778,46.53,2023-05-13
REF0000032779,PAY0000032779,40.23,2023-11-17
REF0000032794,PAY0000032794,23.28,2023-06-15
REF0000032799,PAY0000032799,14.69,2025-06-25
REF0000032800,PAY0000032800,33.82,2025-04-14
REF0000032809,PAY0000032809,19.24,2024-06-14
REF0000032822,PAY0000032822,11.06,2024-12-12
REF0000032829,PAY0000032829,28.13,2025-03-13
REF0000032832,PAY0000032832,8.32,2025-01-09
REF0000032833,PAY0000032833,11.39,2023-02-16
REF0000032836,PAY0000032836,10.2,2023-06-18
REF0000032843,PAY0000032843,20.01,2023-09-12
REF0000032847,PAY0000032847,14.38,2023-12-17
REF0000032851,PAY0000032851,15.37,2024-02-21
REF0000032854,PAY0000032854,19.43,2024-07-25
REF0000032859,PAY0000032859,10.93,2023-01-28
REF0000032862,PAY0000032862,20.74,2023-06-12
REF0000032874,PAY0000032874,23.55,2023-02-20
REF0000032883,PAY0000032883,49.75,2024-04-06
REF0000032886,PAY0000032886,53.39,2023-09-14
REF0000032890,PAY0000032890,18.32,2023-12-26
REF0000032891,PAY0000032891,12.46,2023-04-13
REF0000032901,PAY0000032901,16.05,2023-12-15
REF0000032912,PAY0000032912,33.28,2023-08-25
REF0000032922,PAY0000032922,42.79,2025-05-01
REF0000032925,PAY0000032925,36.4,2025-04-19
REF0000032930,PAY0000032930,24.29,2023-11-12
REF0000032934,PAY0000032934,1.18,2025-02-23
REF0000032936,PAY0000032936,51.88,2025-06-09
REF0000032945,PAY0000032945,10.82,2024-10-13
REF0000032948,PAY0000032948,14.96,2024-04-05
REF0000032953,PAY0000032953,6.92,2025-03-29
REF0000032967,PAY0000032967,36.06,2024-03-02
REF0000032984,PAY0000032984,16.18,2025-02-27
REF0000032985,PAY0000032985,14.47,2024-04-14
REF0000032987,PAY0000032987,22.24,2024-12-25
REF0000032988,PAY0000032988,7.48,2024-07-05
REF0000032990,PAY0000032990,61.13,2023-06-09
REF0000032994,PAY0000032994,27.53,2024-08-20
REF0000032997,PAY0000032997,10.62,2023-05-11
REF0000032999,PAY0000032999,3.32,2023-09-13
REF0000033003,PAY0000033003,53.01,2023-05-30
REF0000033007,PAY0000033007,37.45,2024-09-05
REF0000033008,PAY0000033008,14.91,2023-10-29
REF0000033010,PAY0000033010,26.45,2024-11-22
REF0000033018,PAY0000033018,5.71,2023-12-03
REF0000033029,PAY0000033029,36.03,2023-04-28
REF0000033035,PAY0000033035,17.87,2023-08-10
REF0000033050,PAY0000033050,19.76,2024-10-06
REF0000033051,PAY0000033051,7.38,2023-11-20
REF0000033052,PAY0000033052,11.95,2023-07-21
REF0000033054,PAY0000033054,16.8,2024-03-09
REF0000033058,PAY0000033058,6.02,2023-12-21
REF0000033065,PAY0000033065,35.75,2025-06-01
REF0000033068,PAY0000033068,11.86,2024-05-13
REF0000033073,PAY0000033073,69.03,2023-07-23
REF0000033079,PAY0000033079,11.23,2024-06-16
REF0000033085,PAY0000033085,13.85,2023-09-30
REF0000033094,PAY0000033094,30.76,2024-08-05
REF0000033099,PAY0000033099,50.86,2023-01-23
REF0000033103,PAY0000033103,22.85,2023-03-06
REF0000033104,PAY0000033104,1.78,2024-07-05
REF0000033105,PAY0000033105,4.67,2024-09-21
REF0000033113,PAY0000033113,11.78,2023-02-06
REF0000033117,PAY0000033117,64.81,2025-02-14
REF0000033121,PAY0000033121,24.79,2024-10-19
REF0000033128,PAY0000033128,59.49,2023-08-20
REF0000033133,PAY0000033133,22.58,2025-02-09
REF0000033146,PAY0000033146,44.86,2025-05-08
REF0000033147,PAY0000033147,19.16,2025-06-30
REF0000033150,PAY0000033150,45.44,2024-03-29
REF0000033181,PAY0000033181,20.52,2023-06-19
REF0000033199,PAY0000033199,19.66,2023-10-22
REF0000033205,PAY0000033205,23.65,2024-03-18
REF0000033207,PAY0000033207,48.24,2023-05-27
REF0000033218,PAY0000033218,10.87,2023-10-14
REF0000033219,PAY0000033219,13.41,2025-01-10
REF0000033223,PAY0000033223,10.34,2024-07-08
REF0000033233,PAY0000033233,9.27,2024-08-27
REF0000033236,PAY0000033236,20.46,2025-06-24
REF0000033242,PAY0000033242,17.43,2023-03-14
REF0000033245,PAY0000033245,5.14,2025-06-14
REF0000033248,PAY0000033248,25.66,2023-05-28
REF0000033251,PAY0000033251,21.64,2023-11-17
REF0000033254,PAY0000033254,4.9,2024-09-29
REF0000033277,PAY0000033277,47.57,2023-06-11
REF0000033281,PAY0000033281,51.91,2024-09-09
REF0000033292,PAY0000033292,61.8,2024-11-02
REF0000033301,PAY0000033301,45.71,2025-05-27
REF0000033304,PAY0000033304,6.32,2025-03-30
REF0000033308,PAY0000033308,33.36,2025-04-04
REF0000033314,PAY0000033314,7.45,2024-06-22
REF0000033333,PAY0000033333,8.63,2024-01-31
REF0000033345,PAY0000033345,45.42,2023-08-19
REF0000033347,PAY0000033347,18.72,2023-06-09
REF0000033349,PAY0000033349,17.89,2023-03-16
REF0000033364,PAY0000033364,33.45,2023-09-10
REF0000033367,PAY0000033367,17.79,2024-01-20
REF0000033372,PAY0000033372,13.37,2023-10-14
REF0000033381,PAY0000033381,38.1,2024-06-25
REF0000033388,PAY0000033388,8.62,2024-01-29
REF0000033394,PAY0000033394,72.54,2024-05-30
REF0000033403,PAY0000033403,6.67,2023-03-31
REF0000033412,PAY0000033412,16.31,2024-01-03
REF0000033419,PAY0000033419,30.8,2024-01-30
REF0000033422,PAY0000033422,10.63,2023-04-27
REF0000033440,PAY0000033440,3.18,2025-01-16
REF0000033441,PAY0000033441,4.81,2024-08-23
REF0000033448,PAY0000033448,6.66,2025-07-07
REF0000033462,PAY0000033462,12.72,2024-08-23
REF0000033470,PAY0000033470,3.86,2025-01-09
REF0000033471,PAY0000033471,29.51,2024-09-07
REF0000033486,PAY0000033486,25.33,2025-05-31
REF0000033487,PAY0000033487,16.89,2023-09-11
REF0000033503,PAY0000033503,34.61,2023-12-06
REF0000033506,PAY0000033506,6.69,2025-03-17
REF0000033507,PAY0000033507,42.9,2024-12-15
REF0000033515,PAY0000033515,44.41,2025-03-14
REF0000033519,PAY0000033519,3.18,2023-11-29
REF0000033525,PAY0000033525,1.83,2024-08-19
REF0000033530,PAY0000033530,8.7,2023-08-31
REF0000033534,PAY0000033534,17.13,2024-09-16
REF0000033544,PAY0000033544,24.27,2023-04-04
REF0000033547,PAY0000033547,26.39,2025-04-13
REF0000033549,PAY0000033549,40.55,2024-01-27
REF0000033557,PAY0000033557,7.6,2023-11-11
REF0000033561,PAY0000033561,15.62,2025-04-11
REF0000033571,PAY0000033571,23.04,2024-06-17
REF0000033578,PAY0000033578,6.08,2024-09-01
REF0000033579,PAY0000033579,6.71,2025-06-20
REF0000033582,PAY0000033582,37.45,2025-02-02
REF0000033586,PAY0000033586,139.71,2023-01-31
REF0000033592,PAY0000033592,20.21,2023-09-15
REF0000033593,PAY0000033593,55.26,2024-07-20
REF0000033596,PAY0000033596,11.68,2024-04-13
REF0000033607,PAY0000033607,11.2,2023-12-25
REF0000033616,PAY0000033616,8.99,2023-03-03
REF0000033617,PAY0000033617,1.69,2024-03-14
REF0000033619,PAY0000033619,8.86,2023-12-16
REF0000033623,PAY0000033623,17.84,2023-09-01
REF0000033626,PAY0000033626,64.92,2023-03-10
REF0000033630,PAY0000033630,60.41,2023-06-24
REF0000033640,PAY0000033640,11.5,2025-04-26
REF0000033641,PAY0000033641,43.19,2023-03-28
REF0000033650,PAY0000033650,3.4,2025-05-20
REF0000033654,PAY0000033654,15.53,2024-08-12
REF0000033656,PAY0000033656,19.68,2023-12-01
REF0000033662,PAY0000033662,14.59,2023-06-01
REF0000033665,PAY0000033665,22.65,2024-07-07
REF0000033681,PAY0000033681,39.83,2024-12-14
REF0000033685,PAY0000033685,3.84,2024-10-25
REF0000033694,PAY0000033694,11.41,2023-03-11
REF0000033700,PAY0000033700,28.59,2023-12-18
REF0000033701,PAY0000033701,25.21,2024-08-26
REF0000033710,PAY0000033710,34.82,2024-04-14
REF0000033718,PAY0000033718,143.62,2024-04-28
REF0000033720,PAY0000033720,12.83,2023-11-18
REF0000033730,PAY0000033730,5.66,2023-07-15
REF0000033735,PAY0000033735,76.79,2025-04-11
REF0000033737,PAY0000033737,19.58,2025-01-28
REF0000033742,PAY0000033742,50.71,2024-10-10
REF0000033746,PAY0000033746,9.91,2025-04-17
REF0000033747,PAY0000033747,31.54,2025-02-20
REF0000033753,PAY0000033753,15.53,2025-05-25
REF0000033755,PAY0000033755,10.31,2025-06-23
REF0000033757,PAY0000033757,6.03,2025-01-29
REF0000033768,PAY0000033768,20.87,2024-03-28
REF0000033769,PAY0000033769,12.1,2023-07-03
REF0000033773,PAY0000033773,36.09,2023-11-04
REF0000033776,PAY0000033776,2.68,2023-09-28
REF0000033785,PAY0000033785,18.03,2024-09-25
REF0000033790,PAY0000033790,7.88,2025-03-23
REF0000033791,PAY0000033791,18.59,2023-06-12
REF0000033803,PAY0000033803,8.83,2025-01-13
REF0000033814,PAY0000033814,19.68,2025-03-24
REF0000033825,PAY0000033825,5.26,2023-12-16
REF0000033840,PAY0000033840,19.15,2023-02-26
REF0000033853,PAY0000033853,35.88,2025-01-04
REF0000033856,PAY0000033856,15.88,2024-07-02
REF0000033877,PAY0000033877,45.03,2023-12-08
REF0000033879,PAY0000033879,1.2,2025-04-30
REF0000033881,PAY0000033881,17.65,2024-01-22
REF0000033883,PAY0000033883,7.23,2023-12-14
REF0000033893,PAY0000033893,18.22,2023-07-28
REF0000033894,PAY0000033894,55.34,2023-12-21
REF0000033909,PAY0000033909,28.56,2023-11-18
REF0000033910,PAY0000033910,22.54,2024-06-01
REF0000033911,PAY0000033911,29.29,2024-07-17
REF0000033913,PAY0000033913,25.19,2025-06-05
REF0000033931,PAY0000033931,19.2,2024-06-17
REF0000033939,PAY0000033939,10.47,2023-08-25
REF0000033940,PAY0000033940,4.19,2025-01-26
REF0000033941,PAY0000033941,53.51,2023-11-23
REF0000033943,PAY0000033943,38.15,2025-04-13
REF0000033945,PAY0000033945,38.15,2024-05-12
REF0000033953,PAY0000033953,9.59,2024-07-25
REF0000033965,PAY0000033965,26.99,2024-12-13
REF0000033966,PAY0000033966,18.34,2023-03-23
REF0000033982,PAY0000033982,22.06,2024-09-27
REF0000033986,PAY0000033986,13.65,2024-12-10
REF0000033987,PAY0000033987,17.96,2024-05-23
REF0000033992,PAY0000033992,38.12,2023-09-17
REF0000033999,PAY0000033999,11.68,2023-04-14
REF0000034017,PAY0000034017,5.44,2025-04-09
REF0000034025,PAY0000034025,42.71,2025-02-22
REF0000034050,PAY0000034050,7.01,2025-06-04
REF0000034053,PAY0000034053,22.96,2024-09-03
REF0000034055,PAY0000034055,99.6,2024-06-04
REF0000034062,PAY0000034062,10.65,2023-04-03
REF0000034065,PAY0000034065,7.39,2024-10-18
REF0000034068,PAY0000034068,19.78,2025-05-26
REF0000034076,PAY0000034076,6.48,2024-02-15
REF0000034077,PAY0000034077,14.01,2024-09-30
REF0000034079,PAY0000034079,22.02,2024-07-31
REF0000034082,PAY0000034082,1.76,2024-05-03
REF0000034094,PAY0000034094,12.47,2023-12-04
REF0000034096,PAY0000034096,16.78,2023-07-03
REF0000034101,PAY0000034101,19.42,2024-12-29
REF0000034112,PAY0000034112,32.86,2024-11-25
REF0000034120,PAY0000034120,21.69,2023-01-24
REF0000034126,PAY0000034126,11.28,2024-11-01
REF0000034140,PAY0000034140,20.89,2025-04-06
REF0000034152,PAY0000034152,36.11,2023-09-08
REF0000034166,PAY0000034166,8.04,2024-01-03
REF0000034170,PAY0000034170,62.69,2024-02-26
REF0000034187,PAY0000034187,7.55,2025-01-25
REF0000034188,PAY0000034188,16.03,2024-11-30
REF0000034216,PAY0000034216,20.7,2023-03-30
REF0000034217,PAY0000034217,2.67,2024-02-28
REF0000034218,PAY0000034218,12.82,2023-06-03
REF0000034233,PAY0000034233,5.03,2023-04-30
REF0000034243,PAY0000034243,54.87,2023-11-30
REF0000034257,PAY0000034257,4.6,2024-05-31
REF0000034259,PAY0000034259,7.9,2025-04-06
REF0000034264,PAY0000034264,16.45,2024-04-04
REF0000034274,PAY0000034274,6.12,2023-05-13
REF0000034280,PAY0000034280,18.52,2023-12-05
REF0000034286,PAY0000034286,5.73,2023-02-28
REF0000034297,PAY0000034297,20.71,2023-07-15
REF0000034299,PAY0000034299,30.2,2023-07-21
REF0000034300,PAY0000034300,28.0,2024-11-10
REF0000034313,PAY0000034313,3.1,2024-05-22
REF0000034317,PAY0000034317,112.15,2023-09-07
REF0000034334,PAY0000034334,26.95,2023-04-05
REF0000034338,PAY0000034338,17.61,2024-03-26
REF0000034343,PAY0000034343,56.6,2023-07-31
REF0000034344,PAY0000034344,25.88,2023-04-03
REF0000034345,PAY0000034345,40.58,2023-02-05
REF0000034351,PAY0000034351,10.46,2023-11-03
REF0000034353,PAY0000034353,2.44,2023-12-25
REF0000034359,PAY0000034359,41.22,2024-01-08
REF0000034362,PAY0000034362,46.19,2024-04-26
REF0000034371,PAY0000034371,11.49,2025-06-22
REF0000034388,PAY0000034388,12.55,2024-03-06
REF0000034398,PAY0000034398,28.52,2024-11-13
REF0000034400,PAY0000034400,53.44,2023-03-25
REF0000034403,PAY0000034403,1.31,2024-08-31
REF0000034408,PAY0000034408,9.98,2025-02-05
REF0000034416,PAY0000034416,17.62,2023-09-29
REF0000034433,PAY0000034433,45.5,2023-06-06
REF0000034435,PAY0000034435,38.91,2025-05-29
REF0000034443,PAY0000034443,13.31,2023-02-24
REF0000034452,PAY0000034452,17.76,2024-09-06
REF0000034456,PAY0000034456,28.89,2023-08-12
REF0000034462,PAY0000034462,18.55,2024-04-28
REF0000034474,PAY0000034474,7.78,2025-05-21
REF0000034487,PAY0000034487,31.86,2023-04-03
REF0000034488,PAY0000034488,4.74,2023-11-03
REF0000034492,PAY0000034492,16.76,2024-03-02
REF0000034497,PAY0000034497,16.19,2025-03-20
REF0000034502,PAY0000034502,9.96,2024-12-08
REF0000034505,PAY0000034505,8.22,2023-05-24
REF0000034514,PAY0000034514,12.05,2025-03-28
REF0000034515,PAY0000034515,9.23,2023-12-25
REF0000034525,PAY0000034525,12.03,2024-10-21
REF0000034538,PAY0000034538,15.68,2025-06-09
REF0000034542,PAY0000034542,37.88,2024-08-06
REF0000034551,PAY0000034551,26.1,2025-02-03
REF0000034553,PAY0000034553,21.73,2025-05-20
REF0000034557,PAY0000034557,6.33,2023-10-15
REF0000034563,PAY0000034563,2.5,2023-02-21
REF0000034565,PAY0000034565,10.46,2023-12-06
REF0000034566,PAY0000034566,25.41,2024-11-28
REF0000034572,PAY0000034572,28.83,2025-05-28
REF0000034578,PAY0000034578,1.02,2023-10-07
REF0000034581,PAY0000034581,4.29,2024-03-24
REF0000034587,PAY0000034587,9.91,2024-07-28
REF0000034594,PAY0000034594,9.37,2024-09-04
REF0000034595,PAY0000034595,83.85,2023-02-22
REF0000034597,PAY0000034597,8.47,2024-09-10
REF0000034598,PAY0000034598,20.1,2025-02-03
REF0000034601,PAY0000034601,39.78,2023-05-26
REF0000034618,PAY0000034618,17.62,2024-03-31
REF0000034630,PAY0000034630,20.24,2025-02-13
REF0000034631,PAY0000034631,13.65,2024-01-31
REF0000034640,PAY0000034640,3.15,2023-10-01
REF0000034644,PAY0000034644,25.48,2023-06-14
REF0000034651,PAY0000034651,55.92,2024-12-17
REF0000034654,PAY0000034654,43.74,2023-04-06
REF0000034661,PAY0000034661,22.03,2023-09-11
REF0000034672,PAY0000034672,11.41,2024-07-13
REF0000034682,PAY0000034682,24.91,2024-03-31
REF0000034688,PAY0000034688,3.42,2023-07-12
REF0000034722,PAY0000034722,5.07,2024-01-01
REF0000034731,PAY0000034731,18.06,2024-06-29
REF0000034736,PAY0000034736,63.51,2024-06-15
REF0000034738,PAY0000034738,22.31,2023-04-22
REF0000034745,PAY0000034745,55.1,2023-08-03
REF0000034768,PAY0000034768,10.57,2023-04-17
REF0000034772,PAY0000034772,36.28,2023-05-10
REF0000034781,PAY0000034781,20.09,2023-08-08
REF0000034782,PAY0000034782,6.64,2024-08-15
REF0000034829,PAY0000034829,35.89,2024-07-17
REF0000034831,PAY0000034831,27.28,2024-08-19
REF0000034843,PAY0000034843,15.77,2024-02-15
REF0000034844,PAY0000034844,23.01,2024-04-24
REF0000034858,PAY0000034858,43.46,2025-02-10
REF0000034860,PAY0000034860,30.31,2024-11-07
REF0000034867,PAY0000034867,26.8,2025-04-22
REF0000034868,PAY0000034868,15.61,2024-10-11
REF0000034869,PAY0000034869,10.89,2024-11-13
REF0000034884,PAY0000034884,10.43,2025-04-01
REF0000034885,PAY0000034885,4.8,2023-10-21
REF0000034890,PAY0000034890,13.03,2024-12-14
REF0000034898,PAY0000034898,18.35,2023-12-13
REF0000034899,PAY0000034899,65.15,2024-04-12
REF0000034900,PAY0000034900,61.52,2023-10-22
REF0000034904,PAY0000034904,7.09,2024-04-14
REF0000034911,PAY0000034911,4.42,2024-03-05
REF0000034913,PAY0000034913,6.14,2023-12-21
REF0000034919,PAY0000034919,53.11,2023-07-31
REF0000034929,PAY0000034929,9.39,2024-11-15
REF0000034936,PAY0000034936,18.49,2023-06-30
REF0000034941,PAY0000034941,7.95,2024-12-19
REF0000034948,PAY0000034948,40.05,2025-01-14
REF0000034949,PAY0000034949,16.32,2023-11-02
REF0000034953,PAY0000034953,3.36,2024-06-23
REF0000034956,PAY0000034956,43.77,2025-07-09
REF0000034962,PAY0000034962,20.46,2024-10-06
REF0000034972,PAY0000034972,112.84,2023-09-28
REF0000034989,PAY0000034989,42.03,2024-05-12
REF0000034996,PAY0000034996,53.84,2024-09-16
REF0000034998,PAY0000034998,10.31,2025-06-20
REF0000035007,PAY0000035007,24.54,2023-11-07
REF0000035008,PAY0000035008,56.35,2024-07-14
REF0000035013,PAY0000035013,20.84,2024-04-30
REF0000035014,PAY0000035014,24.93,2023-03-10
REF0000035015,PAY0000035015,15.32,2023-06-16
REF0000035018,PAY0000035018,49.64,2024-05-24
REF0000035023,PAY0000035023,30.46,2023-02-12
REF0000035042,PAY0000035042,3.33,2023-11-11
REF0000035050,PAY0000035050,13.75,2024-08-01
REF0000035051,PAY0000035051,18.48,2024-12-06
REF0000035062,PAY0000035062,7.28,2025-04-16
REF0000035075,PAY0000035075,9.74,2024-07-15
REF0000035087,PAY0000035087,12.0,2023-02-26
REF0000035092,PAY0000035092,13.71,2023-06-01
REF0000035096,PAY0000035096,6.96,2025-04-13
REF0000035099,PAY0000035099,12.56,2024-03-21
REF0000035104,PAY0000035104,59.05,2024-10-28
REF0000035108,PAY0000035108,19.87,2024-04-09
REF0000035123,PAY0000035123,63.03,2024-01-13
REF0000035137,PAY0000035137,14.94,2024-09-21
REF0000035140,PAY0000035140,15.26,2024-06-06
REF0000035144,PAY0000035144,35.46,2024-12-15
REF0000035155,PAY0000035155,30.15,2023-04-17
REF0000035161,PAY0000035161,4.4,2024-07-29
REF0000035172,PAY0000035172,12.03,2025-07-11
REF0000035181,PAY0000035181,11.69,2024-06-19
REF0000035187,PAY0000035187,50.33,2025-06-25
REF0000035191,PAY0000035191,20.08,2024-07-15
REF0000035192,PAY0000035192,8.18,2024-07-13
REF0000035201,PAY0000035201,22.57,2025-06-20
REF0000035210,PAY0000035210,2.96,2025-03-17
REF0000035225,PAY0000035225,84.73,2023-06-29
REF0000035226,PAY0000035226,42.96,2025-01-13
REF0000035241,PAY0000035241,25.87,2023-09-23
REF0000035248,PAY0000035248,19.33,2024-07-03
REF0000035252,PAY0000035252,11.22,2024-06-13
REF0000035261,PAY0000035261,12.42,2023-12-03
REF0000035270,PAY0000035270,25.84,2025-02-09
REF0000035271,PAY0000035271,33.11,2023-03-27
REF0000035277,PAY0000035277,14.94,2025-01-03
REF0000035280,PAY0000035280,17.59,2024-10-02
REF0000035285,PAY0000035285,5.36,2023-07-02
REF0000035287,PAY0000035287,16.18,2023-04-05
REF0000035290,PAY0000035290,17.17,2025-03-07
REF0000035293,PAY0000035293,67.32,2024-10-05
REF0000035294,PAY0000035294,33.93,2023-10-31
REF0000035295,PAY0000035295,7.41,2023-06-26
REF0000035297,PAY0000035297,20.68,2023-03-31
REF0000035307,PAY0000035307,20.15,2023-09-22
REF0000035316,PAY0000035316,34.47,2024-12-29
REF0000035318,PAY0000035318,33.69,2023-11-05
REF0000035322,PAY0000035322,36.1,2024-10-23
REF0000035328,PAY0000035328,35.23,2024-12-15
REF0000035342,PAY0000035342,7.23,2023-12-09
REF0000035355,PAY0000035355,10.61,2025-01-21
REF0000035357,PAY0000035357,52.04,2024-11-08
REF0000035358,PAY0000035358,32.71,2024-12-26
REF0000035364,PAY0000035364,18.19,2023-12-13
REF0000035367,PAY0000035367,7.48,2025-02-07
REF0000035371,PAY0000035371,13.64,2024-01-30
REF0000035374,PAY0000035374,26.78,2023-08-25
