payment_id,order_id,status,amount,currency,created_date
PAY0000032722,O000032722,failed,43.28,EUR,2024-04-10
PAY0000032723,O000032723,captured,47.73,EUR,2024-02-20
PAY0000032726,O000032726,captured,10.93,EUR,2024-04-06
PAY0000032727,O000032727,captured,25.83,USD,2023-04-02
PAY0000032728,O000032728,captured,32.82,USD,2025-02-10
PAY0000032729,O000032729,partial_refund,9.48,EUR,2023-07-21
PAY0000032730,O000032730,captured,16.28,EUR,2024-04-28
PAY0000032731,O000032731,captured,10.97,PLN,2024-05-17
PAY0000032732,O000032732,captured,17.6,USD,2023-06-24
PAY0000032733,O000032733,captured,133.94,EUR,2024-01-18
PAY0000032734,O000032734,captured,17.7,PLN,2023-03-31
PAY0000032735,O000032735,captured,33.69,PLN,2025-01-11
PAY0000032736,O000032736,captured,13.37,EUR,2023-12-18
PAY0000032737,O000032737,captured,5.24,EUR,2023-06-16
PAY0000032738,O000032738,captured,7.21,EUR,2024-07-27
PAY0000032739,O000032739,captured,44.57,EUR,2024-02-21
PAY0000032740,O000032740,captured,27.46,EUR,2023-08-25
PAY0000032741,O000032741,refunded,29.22,EUR,2024-01-15
PAY0000032742,O000032742,captured,36.5,EUR,2024-03-19
PAY0000032743,O000032743,authorized,30.88,USD,2023-02-01
PAY0000032744,O000032744,captured,5.77,USD,2025-06-03
PAY0000032745,O000032745,captured,40.23,EUR,2024-03-07
PAY0000032746,O000032746,refunded,33.49,EUR,2024-10-01
PAY0000032747,O000032747,captured,92.2,EUR,2023-01-07
PAY0000032748,O000032748,captured,45.84,EUR,2025-02-04
PAY0000032749,O000032749,authorized,27.08,EUR,2023-10-08
PAY0000032750,O000032750,captured,42.18,USD,2024-03-28
PAY0000032751,O000032751,failed,19.29,USD,2024-05-18
PAY0000032752,O000032752,captured,18.04,USD,2025-01-22
PAY0000032753,O000032753,captured,15.78,USD,2023-08-09
PAY0000032755,O000032755,captured,50.01,EUR,2025-01-07
PAY0000032756,O000032756,captured,33.04,USD,2024-05-01
PAY0000032757,O000032757,failed,29.83,EUR,2023-06-13
PAY0000032758,O000032758,captured,22.79,EUR,2024-08-16
PAY0000032759,O000032759,captured,40.69,GBP,2023-11-11
PAY0000032760,O000032760,captured,46.65,USD,2025-05-16
PAY0000032761,O000032761,refunded,30.78,EUR,2023-06-19
PAY0000032762,O000032762,captured,19.72,USD,2023-07-05
PAY0000032763,o000032763,captured,37.18,EUR,2025-02-26
PAY0000032764,O000032764,captured,9.2,EUR,2024-10-18
PAY0000032765,O000032765,captured,16.68,EUR,2024-01-23
PAY0000032766,O000032766,captured,8.96,EUR,2024-09-17
PAY0000032767,O000032767,captured,4.57,USD,2023-01-04
PAY0000032768,O000032768,refunded,47.22,USD,2023-12-30
PAY0000032770,O000032770,refunded,7.95,EUR,2025-05-01
PAY0000032771,O000032771,captured,23.35,EUR,2023-12-04
PAY0000032772,O000032772,authorized,33.33,EUR,2023-09-19
PAY0000032773,O000032773,captured,9.69,USD,2023-11-17
PAY0000032774,O000032774,captured,23.97,EUR,2023-06-27
PAY0000032775,O000032775,captured,107.48,EUR,2024-06-11
PAY0000032776,O000032776,captured,31.83,EUR,2024-01-23
PAY0000032777,O000032777,captured,46.28,EUR,2024-08-13
PAY0000032778, O000032778 ,refunded,46.53,EUR,2023-05-12
PAY0000032779,O000032779,refunded,40.23,EUR,2023-11-09
PAY0000032780,O000032780,captured,28.25,EUR,2023-04-02
PAY0000032781,O000032781,captured,17.01,EUR,2025-02-06
PAY0000032782,O000032782,captured,44.3,USD,2024-10-31
PAY0000032783,O000032783,captured,29.71,USD,2023-10-23
PAY0000032784, O000032784 ,captured,71.18,PLN,2023-04-21
PAY0000032785,O000032785,captured,27.24,USD,2023-05-25
PAY0000032786,o000032786,captured,12.93,EUR,2024-02-23
PAY0000032787,O000032787,captured,11.91,EUR,2024-04-05
PAY0000032788,O000032788,captured,8.01,EUR,2023-06-30
PAY0000032792,O000032792,captured,22.4,EUR,2025-05-30
PAY0000032793,O000032793,captured,7.33,EUR,2024-04-21
PAY0000032794,O000032794,refunded,23.28,EUR,2023-06-09
PAY0000032795,O000032795,captured,21.74,PLN,2023-06-11
PAY0000032796,O000032796,captured,9.52,EUR,2023-08-25
PAY0000032797,O000032797,authorized,16.8,EUR,2023-04-13
PAY0000032798,O000032798,captured,18.06,EUR,2023-08-15
PAY0000032799,O000032799,partial_refund,24.43,USD,2025-06-06
PAY0000032800,O000032800,refunded,33.82,EUR,2025-03-16
PAY0000032801,O000032801,captured,31.35,EUR,2023-08-04
PAY0000032802,O000032802,failed,11.04,PLN,2024-02-06
PAY0000032803,O000032803,captured,38.08,EUR,2024-05-24
PAY0000032804,O000032804,captured,29.35,USD,2023-08-03
PAY0000032805,O000032805,captured,22.01,EUR,2024-11-09
PAY0000032806,O000032806,captured,11.52,USD,2024-09-03
PAY0000032807,O000032807,captured,65.26,EUR,2025-05-27
PAY0000032808,O000032808,captured,27.83,GBP,2023-12-04
PAY0000032809,o000032809,refunded,19.24,EUR,2024-06-02
PAY0000032810,O000032810,captured,53.2,USD,2024-10-31
PAY0000032811,O000032811,captured,23.04,EUR,2023-03-02
PAY0000032812,o000032812,captured,12.43,EUR,2025-03-15
PAY0000032813,O000032813,authorized,24.6,USD,2025-01-09
PAY0000032814,O000032814,captured,23.1,PLN,2023-09-02
PAY0000032815,O000032815,authorized,43.73,GBP,2023-08-29
PAY0000032816,O000032816,captured,29.5,USD,2024-05-08
PAY0000032817,O000032817,captured,24.6,GBP,2023-01-24
PAY0000032818,O000032818,captured,12.68,EUR,2023-02-11
PAY0000032819,O000032819,captured,19.28,EUR,2024-06-13
PAY0000032820,O000032820,authorized,58.96,EUR,2023-10-25
PAY0000032821,O000032821,authorized,6.06,PLN,2024-05-16
PAY0000032822,O000032822,refunded,11.06,PLN,2024-11-15
PAY0000032823,O000032823,authorized,13.79,GBP,2025-03-21
PAY0000032824,O000032824,captured,6.35,EUR,2025-01-30
PAY0000032826,O000032826,failed,29.83,EUR,2025-04-08
PAY0000032827,O000032827,captured,139.3,EUR,2024-10-04
PAY0000032828,O000032828,captured,46.4,EUR,2024-06-10
PAY0000032829, O000032829 ,refunded,28.13,USD,2025-03-11
PAY0000032830,O000032830,failed,73.54,USD,2024-07-29
PAY0000032832,O000032832,refunded,8.32,EUR,2024-12-19
PAY0000032833,O000032833,refunded,11.39,EUR,2023-02-04
PAY0000032834,O000032834,captured,97.09,USD,2024-07-31
PAY0000032836,O000032836,partial_refund,15.19,EUR,2023-06-13
PAY0000032837,O000032837,captured,13.24,EUR,2024-12-05
PAY0000032838,O000032838,captured,63.64,EUR,2023-10-07
PAY0000032839,O000032839,captured,44.45,EUR,2025-04-07
PAY0000032840,O000032840,captured,13.34,PLN,2024-12-25
PAY0000032841,O000032841,captured,54.15,PLN,2024-12-06
PAY0000032842,O000032842,captured,34.79,EUR,2025-04-22
PAY0000032843,O000032843,captured,30.23,EUR,2023-08-20
PAY0000032844,O000032844,captured,21.99,EUR,2024-07-19
PAY0000032845,O000032845,captured,56.14,EUR,2023-01-18
PAY0000032846,O000032846,captured,65.13,PLN,2024-06-21
PAY0000032847,O000032847,captured,24.44,USD,2023-11-18
PAY0000032848,O000032848,captured,44.53,EUR,2023-12-11
PAY0000032850,O000032850,authorized,21.01,USD,2023-08-12
PAY0000032851,O000032851,refunded,15.37,EUR,2024-01-23
PAY0000032852,O000032852,captured,38.33,EUR,2023-09-03
PAY0000032853,O000032853,captured,55.7,EUR,2025-03-12
PAY0000032854,O000032854,refunded,19.43,GBP,2024-07-18
PAY0000032855,O000032855,captured,23.12,EUR,2025-03-01
PAY0000032856, O000032856 ,failed,48.24,PLN,2023-11-28
PAY0000032857,O000032857,captured,17.39,EUR,2023-03-03
PAY0000032858, O000032858 ,captured,7.04,EUR,2024-11-17
PAY0000032859,o000032859,partial_refund,18.38,EUR,2023-01-17
PAY0000032860,O000032860,captured,34.98,EUR,2023-04-18
PAY0000032861,O000032861,captured,14.0,EUR,2023-11-05
PAY0000032862,O000032862,refunded,20.74,EUR,2023-05-22
PAY0000032863,O000032863,captured,62.45,USD,2024-10-28
PAY0000032864,O000032864,authorized,33.56,USD,2023-08-23
PAY0000032865,O000032865,captured,28.18,PLN,2025-03-02
PAY0000032866,O000032866,captured,34.95,EUR,2024-02-06
PAY0000032867,O000032867,captured,28.3,GBP,2024-04-05
PAY0000032868,O000032868,captured,77.2,USD,2024-05-11
PAY0000032869,O000032869,captured,37.61,EUR,2024-01-09
PAY0000032870,O000032870,captured,25.68,EUR,2024-07-15
PAY0000032871,O000032871,captured,53.46,EUR,2023-06-28
PAY0000032872,O000032872,captured,28.42,USD,2024-10-28
PAY0000032873,O000032873,captured,84.98,USD,2023-03-06
PAY0000032874,O000032874,refunded,23.55,USD,2023-02-15
PAY0000032875,O000032875,captured,34.08,EUR,2025-05-31
PAY0000032876,O000032876,captured,25.13,EUR,2023-06-30
PAY0000032878,O000032878,captured,13.4,USD,2023-01-25
PAY0000032879,O000032879,captured,27.85,USD,2023-02-08
PAY0000032880,O000032880,captured,11.21,EUR,2023-07-05
PAY0000032881,O000032881,captured,23.24,USD,2023-02-23
PAY0000032882,O000032882,captured,51.52,USD,2024-11-22
PAY0000032883,O000032883,refunded,49.75,EUR,2024-03-29
PAY0000032884,O000032884,captured,14.39,GBP,2025-03-19
PAY0000032885,O000032885,captured,36.74,EUR,2023-12-13
PAY0000032886,O000032886,refunded,53.39,EUR,2023-08-30
PAY0000032887,O000032887,captured,24.34,EUR,2024-04-05
PAY0000032888,O000032888,captured,27.65,EUR,2023-02-23
PAY0000032889,O000032889,captured,35.48,GBP,2024-02-14
PAY0000032890,O000032890,partial_refund,37.55,GBP,2023-12-14
PAY0000032891,O000032891,partial_refund,29.03,EUR,2023-04-06
PAY0000032893,O000032893,captured,63.96,USD,2025-06-15
PAY0000032894,O000032894,captured,18.07,EUR,2025-06-14
PAY0000032895,O000032895,captured,22.99,EUR,2024-01-15
PAY0000032896,O000032896,captured,15.23,EUR,2023-09-09
PAY0000032897,O000032897,captured,12.43,EUR,2023-04-28
PAY0000032898,O000032898,captured,94.08,USD,2024-06-14
PAY0000032899,O000032899,captured,23.46,USD,2023-10-20
PAY0000032900,O000032900,authorized,7.25,EUR,2023-07-28
PAY0000032901, O000032901 ,refunded,16.05,EUR,2023-11-27
PAY0000032902,O000032902,captured,25.08,USD,2024-10-13
PAY0000032903,O000032903,captured,68.07,EUR,2023-03-29
PAY0000032904,O000032904,captured,20.81,GBP,2023-08-24
PAY0000032905,O000032905,captured,8.74,USD,2024-12-11
PAY0000032907,O000032907,authorized,60.11,USD,2024-09-01
PAY0000032908, O000032908 ,captured,35.19,EUR,2023-06-18
PAY0000032909,O000032909,captured,25.54,EUR,2023-04-19
PAY0000032910,O000032910,captured,36.29,GBP,2024-05-12
PAY0000032912,O000032912,partial_refund,52.69,EUR,2023-08-01
PAY0000032913,O000032913,captured,11.32,USD,2024-12-30
PAY0000032914,O000032914,authorized,8.04,EUR,2023-03-13
PAY0000032915,O000032915,captured,31.85,USD,2023-09-22
PAY0000032916,O000032916,captured,8.07,EUR,2023-10-25
PAY0000032918,O000032918,captured,18.63,EUR,2023-11-27
PAY0000032919,O000032919,captured,9.32,EUR,2023-02-28
PAY0000032920,O000032920,failed,47.07,EUR,2024-02-27
PAY0000032921,O000032921,captured,10.51,EUR,2025-03-25
PAY0000032922,O000032922,captured,65.93,EUR,2025-05-01
PAY0000032923,O000032923,captured,10.71,EUR,2025-04-26
PAY0000032924,O000032924,captured,96.72,USD,2023-02-10
PAY0000032925,O000032925,refunded,36.4,USD,2025-04-12
PAY0000032926,O000032926,captured,18.59,EUR,2024-09-04
PAY0000032927,O000032927,captured,65.72,PLN,2024-01-14
PAY0000032930,O000032930,refunded,24.29,USD,2023-10-28
PAY0000032931,O000032931,captured,45.99,USD,2024-01-23
PAY0000032932,O000032932,captured,38.43,PLN,2025-04-06
PAY0000032933,O000032933,captured,31.34,EUR,2024-03-30
PAY0000032934,O000032934,partial_refund,6.56,EUR,2025-02-19
PAY0000032935, O000032935 ,captured,40.13,EUR,2024-07-04
PAY0000032936,O000032936,refunded,51.88,USD,2025-06-09
PAY0000032937,O000032937,authorized,19.88,EUR,2024-12-03
PAY0000032938,O000032938,captured,32.36,EUR,2023-02-08
PAY0000032939,O000032939,captured,23.34,EUR,2023-01-10
PAY0000032940,O000032940,captured,12.38,EUR,2025-04-09
PAY0000032941,O000032941,failed,34.15,EUR,2025-03-16
PAY0000032942,O000032942,captured,17.77,EUR,2024-12-21
PAY0000032943,O000032943,captured,22.65,EUR,2023-07-15
PAY0000032945,O000032945,refunded,10.82,EUR,2024-09-22
PAY0000032946,O000032946,failed,45.7,EUR,2025-04-03
PAY0000032947,O000032947,authorized,4.6,USD,2024-11-13
PAY0000032948,O000032948,refunded,14.96,EUR,2024-03-13
PAY0000032949,O000032949,captured,3.44,EUR,2024-03-02
PAY0000032950,O000032950,captured,31.58,EUR,2023-10-22
PAY0000032951,O000032951,captured,20.46,USD,2024-06-21
PAY0000032952,O000032952,captured,8.94,USD,2023-05-20
PAY0000032953,O000032953,partial_refund,9.11,USD,2025-03-21
PAY0000032954,O000032954,captured,40.66,EUR,2024-01-05
PAY0000032955,O000032955,captured,19.12,EUR,2025-05-12
PAY0000032957,O000032957,captured,9.02,PLN,2023-12-02
PAY0000032959,O000032959,captured,6.97,GBP,2024-06-05
PAY0000032960,O000032960,captured,35.89,USD,2024-05-25
PAY0000032961,O000032961,captured,8.65,EUR,2023-06-10
PAY0000032962,O000032962,captured,13.21,PLN,2025-02-14
PAY0000032963,O000032963,captured,19.08,PLN,2025-04-30
PAY0000032964,O000032964,failed,17.14,EUR,2025-04-27
PAY0000032965,o000032965,captured,38.39,EUR,2025-01-18
PAY0000032966,O000032966,authorized,119.01,EUR,2023-01-25
PAY0000032967,O000032967,partial_refund,50.25,USD,2024-02-18
PAY0000032968,O000032968,captured,11.88,PLN,2023-11-22
PAY0000032969,O000032969,captured,8.61,EUR,2024-10-19
PAY0000032970,O000032970,captured,27.97,EUR,2023-08-04
PAY0000032971,O000032971,captured,173.86,USD,2023-07-27
PAY0000032972,O000032972,captured,42.65,USD,2024-06-08
PAY0000032973,O000032973,captured,11.63,GBP,2024-05-05
PAY0000032974,O000032974,captured,31.69,EUR,2024-11-04
PAY0000032975,O000032975,captured,19.65,EUR,2023-02-03
PAY0000032976,O000032976,captured,25.53,EUR,2025-02-20
PAY0000032977,O000032977,failed,29.32,EUR,2024-08-05
PAY0000032978,O000032978,captured,34.95,EUR,2023-05-11
PAY0000032979,O000032979,captured,22.69,EUR,2024-10-20
PAY0000032980,O000032980,captured,15.66,USD,2023-01-22
PAY0000032981,O000032981,captured,36.6,EUR,2024-05-15
PAY0000032982,O000032982,captured,123.41,EUR,2025-03-15
PAY0000032983,O000032983,captured,128.07,GBP,2024-08-06
PAY0000032984,O000032984,refunded,16.18,USD,2025-02-23
PAY0000032985,O000032985,partial_refund,33.66,EUR,2024-03-22
PAY0000032986,O000032986,captured,20.69,EUR,2024-11-27
PAY0000032987,O000032987,refunded,22.24,EUR,2024-11-27
PAY0000032988,O000032988,refunded,7.48,EUR,2024-06-29
PAY0000032989,O000032989,failed,29.05,EUR,2023-09-17
PAY0000032990,O000032990,refunded,61.13,PLN,2023-05-22
PAY0000032991,O000032991,authorized,19.31,PLN,2024-08-30
PAY0000032992,O000032992,captured,16.32,EUR,2023-07-24
PAY0000032993,O000032993,authorized,25.75,EUR,2024-04-09
PAY0000032994,O000032994,refunded,27.53,EUR,2024-08-03
PAY0000032995,O000032995,captured,25.69,EUR,2024-05-12
PAY0000032996,O000032996,failed,23.91,EUR,2024-02-02
PAY0000032997,O000032997,refunded,10.62,PLN,2023-04-12
PAY0000032998,O000032998,captured,48.23,EUR,2023-03-11
PAY0000032999,O000032999,captured,12.91,EUR,2023-08-18
PAY0000033000,O000033000,captured,40.49,EUR,2024-05-24
PAY0000033001,O000033001,captured,60.36,GBP,2023-03-03
PAY0000033002,O000033002,captured,8.42,USD,2024-10-23
PAY0000033003,O000033003,refunded,53.01,USD,2023-05-19
PAY0000033005,O000033005,captured,76.07,EUR,2025-01-02
PAY0000033006,O000033006,captured,41.87,EUR,2023-10-31
PAY0000033007,O000033007,refunded,37.45,USD,2024-08-27
PAY0000033008,O000033008,refunded,14.91,EUR,2023-10-25
PAY0000033009,O000033009,captured,24.54,EUR,2023-06-01
PAY0000033010,O000033010,refunded,26.45,PLN,2024-10-25
PAY0000033011,O000033011,failed,21.44,USD,2024-06-19
PAY0000033012,O000033012,captured,38.0,USD,2023-08-04
PAY0000033013,O000033013,captured,17.81,EUR,2023-07-08
PAY0000033014,O000033014,captured,12.37,EUR,2024-05-04
PAY0000033016,O000033016,failed,147.61,PLN,2024-12-16
PAY0000033017,O000033017,captured,21.9,EUR,2023-09-18
PAY0000033018,O000033018,captured,6.75,USD,2023-11-16
PAY0000033019,O000033019,captured,80.95,PLN,2023-10-13
PAY0000033020,O000033020,captured,19.65,USD,2023-05-09
PAY0000033022,O000033022,captured,23.84,EUR,2024-04-16
PAY0000033023,O000033023,captured,37.15,USD,2023-11-11
PAY0000033024,O000033024,captured,25.74,EUR,2024-08-28
PAY0000033025,O000033025,authorized,63.21,EUR,2025-04-11
PAY0000033026,O000033026,captured,98.82,PLN,2023-08-27
PAY0000033027,O000033027,captured,26.52,USD,2024-01-23
PAY0000033028,O000033028,captured,33.93,USD,2024-10-07
PAY0000033029,O000033029,refunded,36.03,GBP,2023-03-30
PAY0000033030,O000033030,captured,20.63,EUR,2024-05-04
PAY0000033031,O000033031,failed,2.66,PLN,2024-01-06
PAY0000033032,O000033032,captured,67.02,USD,2024-05-05
PAY0000033034,O000033034,captured,100.68,EUR,2024-06-13
PAY0000033035,O000033035,refunded,17.87,USD,2023-07-15
PAY0000033037,O000033037,authorized,19.23,USD,2024-07-07
PAY0000033038,O000033038,captured,69.45,USD,2023-03-20
PAY0000033039,O000033039,captured,42.74,EUR,2024-09-20
PAY0000033040,O000033040,captured,15.94,EUR,2024-10-10
PAY0000033041,O000033041,captured,31.17,USD,2024-06-01
PAY0000033042,O000033042,captured,10.35,USD,2025-03-29
PAY0000033043,O000033043,captured,15.05,USD,2025-02-04
PAY0000033044,O000033044,captured,24.61,EUR,2025-04-02
PAY0000033045,O000033045,captured,30.38,EUR,2023-08-10
PAY0000033046,O000033046,captured,21.42,EUR,2023-07-09
PAY0000033047,O000033047,captured,8.87,EUR,2023-01-05
PAY0000033048,O000033048,captured,16.97,USD,2023-07-10
PAY0000033050,O000033050,partial_refund,52.48,PLN,2024-09-18
PAY0000033051,O000033051,refunded,7.38,PLN,2023-11-14
PAY0000033052,O000033052,partial_refund,18.41,USD,2023-06-30
PAY0000033054,O000033054,partial_refund,30.51,USD,2024-03-05
PAY0000033055,O000033055,captured,34.86,PLN,2025-01-21
PAY0000033056,O000033056,captured,31.86,EUR,2024-10-02
PAY0000033057,O000033057,captured,38.42,EUR,2023-12-02
PAY0000033058,O000033058,partial_refund,11.77,EUR,2023-11-30
PAY0000033059,O000033059,captured,9.98,USD,2023-04-28
PAY0000033061,O000033061,captured,43.86,GBP,2025-02-19
PAY0000033062,O000033062,captured,21.52,EUR,2023-09-11
PAY0000033063,O000033063,captured,10.82,USD,2024-10-31
PAY0000033065,O000033065,refunded,35.75,USD,2025-05-31
PAY0000033066,O000033066,captured,51.58,USD,2023-03-01
PAY0000033067,O000033067,captured,45.92,GBP,2023-05-10
PAY0000033068,O000033068,partial_refund,34.63,EUR,2024-04-19
PAY0000033069,O000033069,authorized,6.3,EUR,2024-08-10
PAY0000033070, O000033070 ,captured,44.02,EUR,2025-03-04
PAY0000033072,O000033072,authorized,39.11,USD,2024-04-20
PAY0000033073,O000033073,refunded,69.03,EUR,2023-07-14
PAY0000033074,O000033074,captured,18.13,USD,2023-10-03
PAY0000033075,O000033075,captured,55.37,PLN,2025-02-12
PAY0000033076,O000033076,authorized,25.77,EUR,2023-10-10
PAY0000033077, O000033077 ,captured,32.9,EUR,2023-04-12
PAY0000033078,O000033078,captured,45.02,EUR,2025-03-17
PAY0000033079,O000033079,refunded,11.23,EUR,2024-05-27
PAY0000033080,O000033080,captured,8.05,USD,2024-02-22
PAY0000033081,O000033081,captured,12.57,PLN,2023-04-03
PAY0000033082,O000033082,failed,21.54,EUR,2024-09-02
PAY0000033083,O000033083,captured,169.21,EUR,2025-03-02
PAY0000033084,O000033084,captured,22.64,USD,2024-04-23
PAY0000033085,O000033085,refunded,13.85,GBP,2023-09-14
PAY0000033086,O000033086,authorized,18.77,EUR,2025-04-13
PAY0000033087,O000033087,captured,22.09,USD,2025-05-11
PAY0000033088,O000033088,authorized,55.94,EUR,2024-05-06
PAY0000033089,O000033089,captured,10.72,EUR,2024-02-18
PAY0000033090,O000033090,captured,13.51,EUR,2024-11-04
PAY0000033091,O000033091,captured,14.29,USD,2023-03-08
PAY0000033093,O000033093,captured,11.56,EUR,2025-03-18
PAY0000033094,O000033094,refunded,30.76,EUR,2024-08-04
PAY0000033095,O000033095,captured,13.39,EUR,2023-12-20
PAY0000033096,O000033096,captured,16.37,EUR,2025-02-14
PAY0000033097,O000033097,captured,57.56,EUR,2023-01-08
PAY0000033098,O000033098,captured,11.5,EUR,2025-05-19
PAY0000033099,O000033099,refunded,50.86,EUR,2023-01-12
PAY0000033100,O000033100,captured,104.58,PLN,2024-02-16
PAY0000033101,O000033101,authorized,32.0,USD,2024-11-26
PAY0000033103,O000033103,captured,35.05,USD,2023-03-03
PAY0000033104,O000033104,partial_refund,13.58,USD,2024-06-20
PAY0000033105,O000033105,partial_refund,14.71,EUR,2024-09-14
PAY0000033106,O000033106,captured,4.82,USD,2024-10-22
PAY0000033107,O000033107,captured,48.54,EUR,2023-01-31
PAY0000033108,O000033108,captured,34.34,EUR,2023-09-24
PAY0000033109,O000033109,captured,81.97,EUR,2023-11-08
PAY0000033110,O000033110,captured,49.45,EUR,2023-02-17
PAY0000033111, O000033111 ,captured,52.92,USD,2023-03-21
PAY0000033112,O000033112,captured,12.68,EUR,2024-04-28
PAY0000033113,O000033113,refunded,11.78,EUR,2023-02-05
PAY0000033114,O000033114,failed,44.81,PLN,2023-07-18
PAY0000033115,O000033115,authorized,33.58,EUR,2023-09-23
PAY0000033116,O000033116,captured,41.3,EUR,2024-04-24
PAY0000033117,O000033117,captured,75.59,USD,2025-01-25
PAY0000033118,O000033118,captured,11.63,USD,2024-03-22
PAY0000033119,O000033119,captured,8.51,USD,2024-12-26
PAY0000033120,O000033120,captured,11.51,EUR,2024-06-01
PAY0000033121,O000033121,refunded,24.79,EUR,2024-10-07
